Network,IP,Compliance ,fShared,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,IShared90,NShared90,IShared180,NShared180,pIr90,pIr180,pIs90,pIs180,pIShared90,pIShared180,ORs90,RRs90
B,"Beta (5, 266)",0.8,15%,15.09961816,783.0675374,66.10484662,806.1193917,2.565177348,19.97634478,41.64984036,921.8296036,87.60260705,925.2789115,9,196,30,197,19.3,82,45.2,94.7,45.9,152.3,1.02,1.02
B,"Beta (5, 266)",0.8,15%,31.54024018,787.2616249,71.18094888,816.0321952,6.024782825,25.03294784,45.4911285,921.8600265,88.35799445,925.6231446,12,197,23,197,40.1,87.2,49.3,95.5,60.9,116.8,1.25,1.23
B,"Beta (5, 266)",0.8,15%,50.57086008,792.2632761,101.4887636,831.32937,10.68465928,35.69682408,51.20487075,921.9090824,98.65966781,926.0710208,17,197,30,198,63.8,122.1,55.5,106.5,86.3,151.5,1.61,1.55
B,"Beta (5, 266)",0.8,15%,25.73994826,790.0663416,46.42374109,804.1708193,8.063900151,15.73531685,44.14317803,921.8970552,82.07281745,925.4111984,15,196,24,197,32.6,57.7,47.9,88.7,76.5,121.8,1.65,1.6
B,"Beta (5, 266)",0.8,15%,47.53211385,797.0301923,63.57298585,815.477835,14.21099997,22.79517165,52.96284163,921.9756971,90.80268118,925.820477,18,196,24,197,59.6,78,57.4,98.1,91.8,121.8,1.66,1.6
B,"Beta (5, 266)",0.8,15%,40.57660284,794.562386,64.69986222,814.565924,12.19616886,22.84277829,50.91496836,922.0030423,89.25745351,925.7692473,14,196,23,196,51.1,79.4,55.2,96.4,71.4,117.3,1.32,1.29
B,"Beta (5, 266)",0.8,15%,35.90476401,789.7743877,103.9718102,824.0760073,8.176771712,31.96893381,47.45997151,921.8850801,101.1610121,925.8413294,12,196,33,198,45.5,126.2,51.5,109.3,61.2,166.7,1.2,1.19
B,"Beta (5, 266)",0.8,15%,57.74642731,798.1907828,90.91184126,826.2552139,15.17639353,31.03149221,50.40549038,921.93702,91.35592461,925.8792632,22,196,32,196,72.3,110,54.7,98.7,112.2,163.3,2.19,2.05
B,"Beta (5, 266)",0.8,15%,28.73619288,788.905932,47.04161296,803.8490491,7.52451284,15.91759235,47.24262411,921.9109842,84.39806707,925.6077126,12,196,19,197,36.4,58.5,51.2,91.2,61.2,96.4,1.21,1.19
B,"Beta (5, 266)",0.8,15%,18.44912531,786.6591329,48.06994337,803.4662368,5.452311667,16.60168545,42.50988153,921.8386686,80.95013716,925.2522106,12,196,21,196,23.5,59.8,46.1,87.5,61.2,107.1,1.35,1.33
B,"Beta (5, 266)",0.8,15%,13.71410042,785.1638909,44.64653763,801.4259073,4.398612486,15.5580847,42.48136856,921.8448159,82.92443112,925.2779232,6,196,19,198,17.5,55.7,46.1,89.6,30.6,96,0.65,0.66
B,"Beta (5, 266)",0.8,15%,156.4074136,824.9541116,221.559616,899.640483,38.55293095,78.64671669,89.64406112,922.3338345,141.5400119,928.9762286,55,201,76,205,189.6,246.3,97.2,152.4,273.6,370.7,3.5,2.82
B,"Beta (5, 266)",0.8,15%,39.66535248,795.1381296,118.1884775,835.8679255,12.51123968,40.20473386,50.23111242,921.9794526,107.5246249,926.2571986,15,196,37,198,49.9,141.4,54.5,116.1,76.5,186.9,1.44,1.4
B,"Beta (5, 266)",0.8,15%,25.61180858,789.5383192,83.9987976,821.2299874,7.662287577,29.11157255,44.60604501,921.8946534,94.90935356,925.6619527,11,197,34,198,32.4,102.3,48.4,102.5,55.8,171.7,1.16,1.15
B,"Beta (5, 266)",0.8,15%,26.57795371,789.5002569,50.05804733,806.3398022,8.104248247,17.75061969,45.7381353,921.8752398,84.98566752,925.5289287,10,196,21,198,33.7,62.1,49.6,91.8,51,106.1,1.03,1.03
B,"Beta (5, 266)",0.8,15%,19.24208582,786.6024344,45.07874934,803.090839,5.541150707,15.78940872,42.06852017,921.8473309,80.78440084,925.2871694,9,197,19,197,24.5,56.1,45.6,87.3,45.7,96.4,1,1
B,"Beta (5, 266)",0.8,15%,66.5874508,799.9347415,129.4523158,845.3132558,17.1531858,44.67190909,52.04494933,921.957051,101.7121976,926.2084943,28,196,55,201,83.2,153.1,56.5,109.8,142.9,273.6,2.79,2.53
B,"Beta (5, 266)",0.8,15%,22.07333857,788.6645737,49.76734966,805.0913171,7.089620748,17.64299881,44.43193756,921.8846172,84.31604871,925.3773343,10,196,24,196,28,61.8,48.2,91.1,51,122.4,1.06,1.06
B,"Beta (5, 266)",0.8,15%,79.48465358,792.5592705,175.2923556,867.5659318,10.67603085,62.29599784,59.42335681,921.9372977,124.6561489,926.9860971,27,197,58,199,100.3,202.1,64.5,134.5,137.1,291.5,2.31,2.13
B,"Beta (5, 266)",0.8,15%,27.11977682,789.1918375,62.6270878,808.908472,7.947907459,20.23080232,44.62971413,921.9079037,85.06545442,925.4377185,15,196,31,197,34.4,77.4,48.4,91.9,76.5,157.4,1.63,1.58
B,"Beta (5, 266)",0.8,15%,19.75707843,787.6305759,94.05808448,821.3790225,6.197232771,31.04943724,42.61578176,921.877792,98.00971655,925.7119912,11,196,47,197,25.1,114.5,46.2,105.9,56.1,238.6,1.23,1.21
B,"Beta (5, 266)",0.8,15%,45.60043717,794.293799,213.5419226,871.594143,11.83195594,68.33590534,50.54957415,921.9379516,136.0154176,927.0068521,24,197,70,200,57.4,245,54.8,146.7,121.8,350,2.39,2.22
B,"Beta (5, 266)",0.8,15%,42.94205883,793.5277052,101.5489796,829.1447003,11.40825019,34.67020752,50.73533144,921.9456235,99.14180629,925.9964347,21,196,38,198,54.1,122.5,55,107.1,107.1,191.9,2.06,1.95
B,"Beta (5, 266)",0.8,15%,69.46914203,800.3003637,146.9007709,854.8378346,16.74361516,52.08069601,54.56229049,922.0591468,110.2922531,926.6514678,27,196,45,198,86.8,171.8,59.2,119,137.8,227.3,2.54,2.33
B,"Beta (5, 266)",0.8,15%,51.34260964,795.9942475,126.2975425,831.455153,13.57127266,36.74406913,58.40114402,922.1202946,111.9748648,926.6024428,19,196,48,197,64.5,151.9,63.3,120.8,96.9,243.7,1.59,1.53
B,"Beta (5, 266)",0.8,15%,37.98412174,793.1511853,96.53382703,827.9938012,10.86644173,33.95531743,50.66180206,921.9442485,98.8034201,926.021869,15,196,38,196,47.9,116.6,55,106.7,76.5,193.9,1.43,1.39
B,"Beta (5, 266)",0.8,15%,34.24559265,789.4261803,62.77578108,811.7681381,7.60707847,21.5453087,45.284413,921.8911611,87.6723424,925.6186504,15,196,22,197,43.4,77.3,49.1,94.7,76.5,111.7,1.6,1.56
B,"Beta (5, 266)",0.8,15%,87.440467,802.5375232,264.5442919,904.4069864,19.448957,90.31938664,70.722246,922.1330132,170.1088209,928.5149872,33,198,91,203,109,292.5,76.7,183.2,166.7,448.3,2.41,2.17
B,"Beta (5, 266)",0.8,15%,91.83652605,800.7992698,132.3865263,849.5359048,18.71779328,47.04424525,64.08640867,921.9751798,106.2924931,926.6714996,28,196,43,200,114.7,155.8,69.5,114.7,142.9,215,2.23,2.06
B,"Beta (5, 266)",0.8,15%,147.6651608,817.333512,233.3750072,903.9936082,32.48717266,83.55078629,87.02253191,922.2279191,150.9516193,928.9510023,51,196,83,200,180.7,258.2,94.4,162.5,260.2,415,3.38,2.76
B,"Beta (5, 266)",0.8,15%,95.54183372,809.5080989,144.6360755,857.4795838,24.70699112,51.42548124,67.54677199,922.1762144,116.5977315,927.3629961,28,196,44,197,118,168.7,73.2,125.7,142.9,223.4,2.11,1.95
B,"Beta (5, 266)",0.8,15%,43.49842709,795.9402434,129.2535932,841.2446417,12.92653737,44.89173542,49.59824956,922.0141467,110.5695695,926.1862649,20,196,46,197,54.7,153.6,53.8,119.4,102,233.5,2,1.9
B,"Beta (5, 266)",0.8,15%,96.27435079,796.7263292,150.0350303,859.6855378,14.8993294,54.60411227,70.6994179,921.9637962,127.0949738,927.4913324,36,196,51,196,120.8,174.5,76.7,137,183.7,260.2,2.71,2.4
B,"Beta (5, 266)",0.8,15%,17.71078737,786.218742,47.04532595,803.6107996,5.058972615,16.59088053,42.51213921,921.8179566,83.15293632,925.3319535,11,196,23,197,22.5,58.5,46.1,89.9,56.1,116.8,1.23,1.22
B,"Beta (5, 266)",0.8,15%,91.0815947,811.835733,125.9777251,849.4990858,27.59770937,45.49121457,62.74747097,922.1218709,103.352707,926.8360392,38,196,50,199,112.2,148.3,68,111.5,193.9,251.3,3.29,2.85
B,"Beta (5, 266)",0.8,15%,31.7694952,791.1081724,70.59796572,815.791158,9.353614088,24.55442694,49.31810801,921.9242135,94.18061795,925.892471,15,196,26,201,40.2,86.5,53.5,101.7,76.5,129.4,1.47,1.43
B,"Beta (5, 266)",0.8,15%,45.31192963,798.4905972,71.19587127,819.1847244,15.4703933,25.40424951,49.47515438,921.9540597,88.72638066,925.8064896,11,197,21,198,56.7,86.9,53.7,95.8,55.8,106.1,1.04,1.04
B,"Beta (5, 266)",0.8,15%,22.37518239,787.0392689,65.01422913,811.5900239,6.228562387,22.60963579,43.5366169,921.8138009,86.38488649,925.4870763,10,197,28,199,28.4,80.1,47.2,93.3,50.8,140.7,1.08,1.07
B,"Beta (5, 266)",0.8,15%,39.03369359,795.0382799,99.92836947,827.0646941,12.00333917,32.78421386,51.17482112,922.0350645,102.8297839,926.172876,16,197,43,197,49.1,120.8,55.5,111,81.2,218.3,1.5,1.46
B,"Beta (5, 266)",0.8,15%,97.16499232,812.7378644,156.0737306,857.4664708,27.70446262,52.21845921,65.36136429,922.1537401,116.3339102,927.1192657,30,196,51,199,119.6,182,70.9,125.5,153.1,256.3,2.37,2.16
B,"Beta (5, 266)",0.8,15%,27.38045541,789.6789693,42.36023246,803.1444331,7.731051184,15.02639065,43.77988734,921.8912153,79.76401532,925.376441,15,196,24,197,34.7,52.7,47.5,86.2,76.5,121.8,1.66,1.61
B,"Beta (5, 266)",0.8,15%,20.16117041,787.7550337,56.9904195,809.6269386,6.23724918,20.4439842,43.44125773,921.8586224,83.53645904,925.3760004,10,197,22,200,25.6,70.4,47.1,90.3,50.8,110,1.08,1.08
B,"Beta (5, 266)",0.8,15%,133.8067564,815.3264352,166.7291346,870.9439741,30.19508499,58.91927104,79.27095416,922.1904873,124.690531,927.8659486,49,198,64,201,164.1,191.4,86,134.4,247.5,318.4,3.5,2.88
B,"Beta (5, 266)",0.8,15%,20.74213501,785.1042844,45.52514401,803.216691,4.161442661,16.336937,41.92758892,921.822585,81.16241191,925.3407625,7,197,22,198,26.4,56.7,45.5,87.7,35.5,111.1,0.77,0.78
B,"Beta (5, 266)",0.8,15%,104.7036916,790.8419459,244.9558516,902.1117011,9.682781941,86.51370526,69.50582826,921.8858962,151.8274901,928.3129748,42,198,96,203,132.4,271.5,75.4,163.6,212.1,472.9,3.3,2.81
B,"Beta (5, 266)",0.8,15%,193.3310071,846.151242,359.7960721,953.9398171,55.31407338,118.4523973,106.9955565,922.8357859,195.1984001,930.7528565,54,196,102,202,228.5,377.2,115.9,209.7,275.5,505,2.9,2.38
B,"Beta (5, 266)",0.8,15%,30.77826344,788.0332602,65.49152494,812.1329593,6.841154776,22.75654409,47.79913012,921.9019273,91.77514793,925.7691549,13,196,21,197,39.1,80.6,51.8,99.1,66.3,106.6,1.3,1.28
B,"Beta (5, 266)",0.8,15%,28.58445492,789.2003302,56.47052911,807.9296917,7.457603459,19.00221693,45.01992094,921.8603511,83.99609298,925.4357951,12,197,21,197,36.2,69.9,48.8,90.8,60.9,106.6,1.26,1.25
B,"Beta (5, 266)",0.8,15%,20.49953069,787.9587577,43.93159291,802.4479857,6.614865963,15.33552721,43.17062016,921.8358447,80.73160645,925.1837643,8,196,19,197,26,54.7,46.8,87.3,40.8,96.4,0.87,0.87
B,"Beta (5, 266)",0.8,15%,19.58567752,786.6188793,48.12722111,801.9690294,5.461229781,15.27886796,42.69775082,921.8122689,80.62074916,925.1734424,14,196,30,196,24.9,60,46.3,87.1,71.4,153.1,1.58,1.54
B,"Beta (5, 266)",0.8,15%,34.93882277,792.8671138,83.78865801,822.8713064,10.31813593,29.05510358,48.00995774,921.9743749,95.3069835,925.9150511,15,196,33,198,44.1,101.8,52.1,102.9,76.5,166.7,1.51,1.47
B,"Beta (5, 266)",0.8,15%,43.69198908,787.9521589,108.3679381,832.01904,6.964194724,37.68492761,48.4679724,921.8138596,101.3438514,925.9031637,14,196,44,196,55.5,130.2,52.6,109.5,71.4,224.5,1.39,1.36
B,"Beta (5, 266)",0.8,15%,20.11287329,785.3704549,63.03835348,811.7189206,4.56947035,23.13041459,43.77438197,921.879691,87.5624526,925.3942402,13,196,31,196,25.6,77.7,47.5,94.6,66.3,158.2,1.43,1.4
B,"Beta (5, 266)",0.8,15%,129.2114874,809.8990326,176.9807399,874.3645064,26.3479357,62.77382567,75.76182919,922.0340579,126.4153722,927.6114408,43,196,57,200,159.5,202.4,82.2,136.3,219.4,285,3.14,2.67
B,"Beta (5, 266)",0.8,15%,93.95135159,813.596473,131.6459385,852.3584436,28.63623803,46.8164628,67.55714108,922.203007,110.467877,927.274208,44,198,58,205,115.5,154.4,73.3,119.1,222.2,282.9,3.61,3.03
B,"Beta (5, 266)",0.8,15%,50.87934309,802.2342515,69.75303444,816.7665605,17.51461152,22.46497001,53.18996255,922.1132123,90.67935877,926.0594357,17,197,25,198,63.4,85.4,57.7,97.9,86.3,126.3,1.54,1.5
B,"Beta (5, 266)",0.8,15%,22.37172414,789.2006255,40.02448998,802.450711,7.490950025,15.02855051,42.61792606,921.8484619,80.6975171,925.3478907,7,196,18,196,28.3,49.9,46.2,87.2,35.7,91.8,0.76,0.77
B,"Beta (5, 266)",0.8,15%,35.81560415,791.4702546,66.33800827,812.1421915,9.936199624,21.93459459,48.21003626,921.9129549,87.1386578,925.6349815,15,197,27,197,45.3,81.7,52.3,94.1,76.1,137.1,1.49,1.46
B,"Beta (5, 266)",0.8,15%,53.72976485,800.3839827,81.93445662,821.9174559,17.02614018,27.59309233,51.86075847,921.9953869,93.26749887,925.9410409,15,196,28,197,67.1,99.7,56.2,100.7,76.5,142.1,1.39,1.36
B,"Beta (5, 266)",0.8,15%,20.43396206,787.3601956,79.07845184,815.7484833,6.114948249,26.17096837,43.21996435,921.8847588,93.6350626,925.5497019,6,196,22,197,26,96.9,46.9,101.2,30.6,111.7,0.64,0.65
B,"Beta (5, 266)",0.8,15%,142.1663,831.3981998,167.3835156,874.5183159,42.63346311,58.88673509,82.41201384,922.5374871,121.7438414,928.4676567,44,197,51,199,171,191.4,89.3,131.1,223.4,256.3,2.93,2.5
B,"Beta (5, 266)",0.8,15%,54.35379118,799.8670631,99.07628558,828.8304384,16.9890257,33.7255488,54.49042367,921.9868365,97.61081971,926.1240989,25,196,37,198,68,119.5,59.1,105.4,127.6,186.9,2.33,2.16
B,"Beta (5, 266)",0.8,15%,43.98692469,794.3827682,115.9912281,836.3308419,11.88859453,39.68910629,53.81939264,921.9736215,108.9713416,926.5408237,20,197,43,198,55.4,138.7,58.4,117.6,101.5,217.2,1.82,1.74
B,"Beta (5, 266)",0.8,15%,38.36493884,793.5780174,84.98870302,822.6542061,11.3067386,30.26780127,46.46838656,921.8654086,96.34511228,925.7406562,21,197,40,198,48.3,103.3,50.4,104.1,106.6,202,2.25,2.11
B,"Beta (5, 266)",0.8,15%,22.24774021,787.7690597,75.0968238,813.2530133,6.305547172,24.24011799,43.56701413,921.8315221,91.14365863,925.5591413,11,196,33,196,28.2,92.3,47.3,98.5,56.1,168.4,1.2,1.19
B,"Beta (5, 266)",0.8,15%,7.108242453,782.8096425,39.28155688,799.268229,2.282376258,14.25552412,39.91311821,921.80414,79.47829719,925.1747875,8,196,18,196,9.1,49.1,43.3,85.9,40.8,91.8,0.94,0.94
B,"Beta (5, 266)",0.8,15%,13.38242448,784.4523952,32.96101659,795.936403,3.563602281,11.17207829,40.92949902,921.8215118,78.0393572,925.1389159,6,197,18,198,17.1,41.4,44.4,84.4,30.5,90.9,0.68,0.69
B,"Beta (5, 266)",0.8,15%,113.467447,811.4140198,176.7893345,873.5835823,27.50072173,62.66778324,75.57236834,922.1027219,125.7178669,927.8530099,38,197,58,198,139.8,202.4,82,135.5,192.9,292.9,2.68,2.35
B,"Beta (5, 266)",0.8,15%,35.00493313,794.2952251,94.93146554,825.9086828,11.76818791,32.64250905,46.96555072,921.9198143,98.11230975,925.8366609,12,196,37,198,44.1,114.9,50.9,106,61.2,186.9,1.21,1.2
B,"Beta (5, 266)",0.8,15%,54.53057103,798.5664213,87.0524126,827.5856679,15.77308196,31.44996877,54.3444268,922.0022742,96.62587622,926.1984622,20,196,36,198,68.3,105.2,58.9,104.3,102,181.8,1.81,1.73
B,"Beta (5, 266)",0.8,15%,45.23459883,798.55298,76.21921544,817.9531673,15.0126112,25.02143761,49.5091567,921.995283,88.80115622,925.8181752,18,197,31,197,56.6,93.2,53.7,95.9,91.4,157.4,1.77,1.7
B,"Beta (5, 266)",0.8,15%,64.46520863,798.9723147,129.777541,843.08934,16.35682767,44.35849074,61.67815187,922.0215314,114.6982207,926.8455572,15,196,39,198,80.7,153.9,66.9,123.8,76.5,197,1.16,1.14
B,"Beta (5, 266)",0.8,15%,56.20544896,794.8044999,217.7684782,882.9516899,11.81763631,74.90868678,56.12046025,922.0319468,140.2478143,927.5298925,16,197,63,198,70.7,246.6,60.9,151.2,81.2,318.2,1.36,1.33
B,"Beta (5, 266)",0.8,15%,16.7243549,785.6982429,82.44097547,810.3910618,4.756407033,22.695775,42.46725538,921.8464604,93.89595478,925.4043013,9,196,30,198,21.3,101.7,46.1,101.5,45.9,151.5,1,1
B,"Beta (5, 266)",0.8,15%,85.47020749,805.1900817,107.3751794,838.3575886,22.30026909,38.09164506,60.43209011,921.9805267,97.05186204,926.3900372,29,196,38,198,106.1,128.1,65.5,104.8,148,191.9,2.48,2.26
B,"Beta (5, 266)",0.8,15%,71.03207869,799.3398036,244.7056871,880.9122725,15.84054506,74.40482309,56.89333642,922.0048605,140.5046179,927.1003424,31,197,86,199,88.9,277.8,61.7,151.6,157.4,432.2,2.84,2.55
B,"Beta (5, 266)",0.8,15%,24.55725106,789.3146532,42.56568664,802.0664747,7.798575667,14.64239231,44.11573822,921.8628524,80.36021562,925.4404283,12,196,22,196,31.1,53.1,47.9,86.8,61.2,112.2,1.3,1.28
B,"Beta (5, 266)",0.8,15%,125.774182,822.165768,189.8423099,879.4279088,35.18229635,65.93269935,82.89884636,922.4914343,137.3705048,928.5134317,46,196,70,196,153,215.9,89.9,147.9,234.7,357.1,3.11,2.61
B,"Beta (5, 266)",0.8,15%,71.26577843,797.857098,146.6620055,851.5523901,15.53472707,50.15407203,61.47048749,922.0732799,115.9770554,926.9144242,28,196,54,199,89.3,172.2,66.7,125.1,142.9,271.4,2.33,2.14
B,"Beta (5, 266)",0.8,15%,58.25478593,797.3254053,112.809446,833.0003841,14.81589815,36.537357,53.56462277,921.9951828,104.7617216,926.2363787,22,196,43,199,73.1,135.4,58.1,113.1,112.2,216.1,2.05,1.93
B,"Beta (5, 266)",0.8,15%,19.49200724,787.0825756,50.96059664,805.4434967,5.871698997,17.87447272,42.93196396,921.8794194,81.70475093,925.3238688,13,196,24,196,24.8,63.3,46.6,88.3,66.3,122.4,1.45,1.42
B,"Beta (5, 266)",0.8,15%,96.39868596,810.5586435,117.433247,845.3201954,26.48538973,42.08573487,65.06033976,922.0940209,105.5704144,926.9382394,34,196,41,198,118.9,138.9,70.6,113.9,173.5,207.1,2.76,2.46
B,"Beta (5, 266)",0.8,15%,76.14926009,801.2356345,121.8445136,842.9380934,17.7688519,41.82974451,57.05496479,922.0300368,103.2957903,926.4498511,24,196,38,197,95,144.5,61.9,111.5,122.4,192.9,2.12,1.98
B,"Beta (5, 266)",0.8,15%,41.94494857,793.4080897,163.2708575,853.9306041,10.87215902,54.81358309,50.14809391,921.9617118,122.7335279,926.3953526,14,196,57,197,52.9,191.2,54.4,132.5,71.4,289.3,1.34,1.31
B,"Beta (5, 266)",0.8,15%,29.07344231,790.5014563,56.05265242,809.5929531,8.673009475,19.93273848,44.87384868,921.911223,86.81755054,925.5311055,10,196,13,196,36.8,69.2,48.7,93.8,51,66.3,1.05,1.05
B,"Beta (5, 266)",0.8,15%,25.53939611,790.5714343,76.58883755,815.5487223,8.806141465,25.61807178,46.61736941,921.9398218,97.99359688,925.7411954,15,197,36,199,32.3,93.9,50.6,105.9,76.1,180.9,1.55,1.51
B,"Beta (5, 266)",0.8,15%,58.54710952,794.9428834,115.0619246,830.51081,12.96131943,34.64868902,56.1274709,921.9223497,103.80379,926.2082314,16,196,34,197,73.6,138.5,60.9,112.1,81.6,172.6,1.37,1.34
B,"Beta (5, 266)",0.8,15%,23.67149523,788.6702054,112.7672066,828.0001396,7.36784059,36.67403001,43.87246001,921.8513514,99.64758458,925.7252804,7,196,29,196,30,136.2,47.6,107.6,35.7,148,0.74,0.75
B,"Beta (5, 266)",0.8,15%,24.20096365,789.0230203,37.74181354,799.7934148,7.688944466,13.02070311,45.70983145,921.8364849,81.97726552,925.3635494,6,196,14,196,30.7,47.2,49.6,88.6,30.6,71.4,0.61,0.62
B,"Beta (5, 266)",0.8,15%,24.80294561,790.2791179,43.7307657,802.8965314,8.577959008,15.38598476,44.66420929,921.9032118,82.26283703,925.3533116,19,196,25,197,31.4,54.5,48.4,88.9,96.9,126.9,2.11,2
B,"Beta (5, 266)",0.8,15%,122.5966764,826.3119452,189.2149836,876.5760096,38.57962806,62.9802759,80.02225574,922.5455443,132.1875589,928.3190803,39,196,59,199,148.4,215.9,86.7,142.4,199,296.5,2.62,2.29
B,"Beta (5, 266)",0.8,15%,61.36373159,797.0619264,135.3804453,847.8302111,14.64385379,47.52979889,57.00879054,921.9922187,113.2475985,926.8104998,18,196,39,196,77,159.7,61.8,122.2,91.8,199,1.53,1.49
B,"Beta (5, 266)",0.8,15%,38.90557615,793.019422,103.7672227,826.904919,10.96653779,34.04279821,47.33639155,921.9081622,97.93489155,925.8239725,19,197,39,197,49.1,125.5,51.3,105.8,96.4,198,1.97,1.88
B,"Beta (5, 266)",0.8,15%,15.56317714,785.0008196,41.12621095,800.1756713,4.016521688,14.13897339,41.59049846,921.8240202,81.32419978,925.2892799,12,196,23,197,19.8,51.4,45.1,87.9,61.2,116.8,1.38,1.36
B,"Beta (5, 266)",0.8,15%,25.35945765,789.2080292,54.20798017,806.8652619,7.821619436,18.47439208,46.13943759,921.8643578,87.05132592,925.4687891,8,196,14,198,32.1,67.2,50.1,94.1,40.8,70.7,0.81,0.82
B,"Beta (5, 266)",0.8,15%,22.97543606,787.643731,46.98027008,805.4573824,6.075248951,17.40784439,43.37862696,921.8956829,81.08838192,925.3745443,13,196,25,196,29.2,58.3,47.1,87.6,66.3,127.6,1.44,1.41
B,"Beta (5, 266)",0.8,15%,39.63275913,793.82568,64.53223133,814.2692675,11.57415545,22.70375091,49.50851584,921.9448195,88.65208676,925.7848144,19,197,27,198,49.9,79.3,53.7,95.8,96.4,136.4,1.88,1.8
B,"Beta (5, 266)",0.8,15%,101.8282594,819.4037701,133.7257949,855.4676604,32.34741735,48.16241813,67.4586237,922.3004433,106.6174489,927.2120045,31,197,49,198,124.3,156.3,73.1,115,157.4,247.5,2.37,2.15
B,"Beta (5, 266)",0.8,15%,21.22862345,788.4346394,47.6323685,802.998519,6.729866896,15.87723892,45.27977165,921.9622505,84.94901941,925.4977777,5,196,21,196,26.9,59.3,49.1,91.8,25.5,107.1,0.51,0.52
B,"Beta (5, 266)",0.8,15%,15.01421252,786.1159246,51.97127797,799.0341996,4.689947323,13.58486318,41.70843847,921.8478294,84.0806845,925.2408563,9,196,21,198,19.1,65,45.2,90.9,45.9,106.1,1.02,1.01
B,"Beta (5, 266)",0.8,15%,25.36529833,787.0374529,72.52409421,815.2091208,5.803088446,24.67990516,44.20645484,921.903673,93.48176464,925.758674,16,196,32,196,32.2,89,48,101,81.6,163.3,1.76,1.7
B,"Beta (5, 266)",0.8,15%,25.35379521,790.1971582,54.40379092,806.2815423,8.036697646,18.10523563,44.03981348,921.8989115,83.80228882,925.4066602,8,196,19,197,32.1,67.5,47.8,90.6,40.8,96.4,0.85,0.85
B,"Beta (5, 266)",0.8,15%,25.88912937,787.8227492,89.30012432,822.2667211,6.389652749,30.65791268,46.52363336,921.8992087,97.1395473,925.8753998,8,196,27,197,32.9,108.6,50.5,104.9,40.8,137.1,0.8,0.81
B,"Beta (5, 266)",0.8,15%,36.59164967,792.7918883,107.7556231,833.1642932,10.63796652,38.15881741,48.98583185,921.9076223,100.6478514,925.9962963,11,196,39,196,46.2,129.3,53.1,108.7,56.1,199,1.06,1.06
B,"Beta (5, 266)",0.8,15%,23.52321499,789.4952892,62.6073904,810.1474796,7.908328966,20.83699905,44.21538876,921.8794692,85.30802969,925.4286477,5,196,18,196,29.8,77.3,48,92.2,25.5,91.8,0.52,0.53
B,"Beta (5, 266)",0.8,15%,26.96061412,787.9814772,53.50545844,804.9713482,7.015785951,17.1641541,45.7436106,921.8634227,84.99922136,925.3714385,6,196,14,196,34.2,66.5,49.6,91.9,30.6,71.4,0.6,0.62
B,"Beta (5, 266)",0.8,15%,8.744532353,783.1775229,52.10694009,801.7033717,2.569684556,16.20092721,40.16387686,921.7892481,84.47793485,925.1896785,10,196,31,196,11.2,65,43.6,91.3,51,158.2,1.18,1.17
B,"Beta (5, 266)",0.8,15%,23.31182942,786.4878852,66.00482852,811.0770493,5.320400551,22.25722895,44.16708617,921.9007818,88.93220079,925.5702191,11,196,32,196,29.6,81.4,47.9,96.1,56.1,163.3,1.18,1.17
