Network,IP,pShortage,Ir90,Nr90,Ir180,Nr180,d90,d180,Is90,Ns90,Is180,Ns180,pIr90,pIr180,pIs90,pIs180
A,Const,10%,23.69758586,788.3874075,52.51431556,807.2719161,6.864737957,18.92834391,50.73241025,961.0072078,97.20838645,965.0432932,30.1,65.1,52.8,100.7
A,Const,10%,35.89819192,792.3308751,62.79616535,811.2286248,10.24055776,20.87105431,56.05242454,961.0061258,102.6034976,965.2896427,45.3,77.4,58.3,106.3
A,Const,10%,21.33617622,787.2487993,49.93688318,804.8654608,5.876382793,17.40145549,51.03497861,960.9423254,96.58908456,965.1014489,27.1,62,53.1,100.1
A,Const,10%,22.27869677,788.6452993,46.51370117,804.2651103,6.922882708,16.5291353,48.90494246,960.9613653,96.02055794,964.9475882,28.2,57.8,50.9,99.5
A,Const,10%,25.68012844,790.0035357,51.9907896,808.1059457,8.181190067,18.99397541,51.28594382,961.0037513,96.37945835,965.1970239,32.5,64.3,53.4,99.9
A,Const,10%,24.49183046,788.2456559,54.26979812,806.8499311,6.823883495,18.72116936,50.19283032,960.9872287,95.99070855,965.0718312,31.1,67.3,52.2,99.5
A,Const,10%,27.17494398,790.4172316,59.75040674,810.2740403,8.387326384,20.87373361,51.00873061,961.0277783,103.2986307,965.1833825,34.4,73.7,53.1,107
A,Const,10%,29.06381216,789.6998191,54.60922638,808.7796241,8.059021927,19.57629758,53.07504986,961.0475843,99.48968005,965.2975867,36.8,67.5,55.2,103.1
A,Const,10%,30.21410568,789.7680448,63.14492043,812.1577534,7.878725482,22.09991052,51.53484942,961.0163235,102.0987179,965.3612376,38.3,77.7,53.6,105.8
A,Const,10%,23.04140689,788.2591934,51.47039507,807.2231371,6.700455225,18.88882308,51.16345711,960.979746,94.52724121,964.9208642,29.2,63.8,53.2,98
A,Const,10%,21.64213509,787.798056,48.27382531,804.861105,6.424627389,17.27215603,48.18363452,960.9403391,93.81191417,964.9246294,27.5,60,50.1,97.2
A,Const,10%,24.64124787,788.3220059,56.31825811,806.7315453,6.927137925,18.32727932,48.75090747,961.0150349,99.14935094,965.0448937,31.3,69.8,50.7,102.7
A,Const,10%,29.49828108,789.7967401,55.8899658,809.5389786,7.925565369,19.88989448,55.11160919,961.1039958,101.6614965,965.4826178,37.3,69,57.3,105.3
A,Const,10%,27.52619763,788.8729051,52.35267814,806.393458,7.180659987,17.75310594,51.85664846,960.9576462,95.3007775,965.0453638,34.9,64.9,54,98.8
A,Const,10%,23.74457203,787.2863042,54.72351696,807.2527079,6.02096041,19.00910174,48.59050211,960.9269315,96.57766759,964.9644654,30.2,67.8,50.6,100.1
A,Const,10%,36.13554749,793.956397,66.84700649,813.2911094,11.38837973,22.13719854,55.73692779,961.0963769,105.1846319,965.4844141,45.5,82.2,58,108.9
A,Const,10%,32.31760225,792.2477625,55.32827262,809.125552,9.860521165,19.31482679,55.71012476,961.0571551,97.11388849,965.3136564,40.8,68.4,58,100.6
A,Const,10%,19.93611486,787.4347562,49.73659157,804.4625995,6.11494187,17.03113886,48.27505259,960.97842,94.87539857,964.9509168,25.3,61.8,50.2,98.3
A,Const,10%,36.16332186,791.9974967,56.28086731,810.0532233,9.948647011,19.90289169,56.60057385,961.044036,100.2477454,965.513128,45.7,69.5,58.9,103.8
A,Const,10%,21.10556353,787.0947932,49.70780665,805.4121841,5.97228279,17.98725437,49.97285161,960.9331925,96.25501011,964.8789869,26.8,61.7,52,99.8
A,Const,10%,27.38738568,789.3349242,53.11952153,806.0946722,7.652205542,17.52698451,50.37684241,961.0194439,97.79323976,965.1520092,34.7,65.9,52.4,101.3
A,Const,10%,25.36252816,788.6346725,46.18978606,805.0740426,7.165804107,16.75195432,49.38527347,960.9228323,93.96802839,965.0914168,32.2,57.4,51.4,97.4
A,Const,10%,32.29627156,791.018637,54.11343339,806.6467488,8.938219933,17.52841606,51.01607477,960.9822845,97.29109279,965.0065177,40.8,67.1,53.1,100.8
A,Const,10%,28.97089617,788.3867068,62.86670626,811.9008877,6.96038071,22.26483275,52.30098276,960.9177151,103.0447724,965.255499,36.7,77.4,54.4,106.8
A,Const,10%,22.61420725,788.5801211,50.43056171,804.7809674,6.875834163,16.75558963,50.13448467,961.0105382,98.06746831,965.1419718,28.7,62.7,52.2,101.6
A,Const,10%,23.48962694,787.7337678,59.02490068,809.3075699,6.389242103,20.4362675,53.30784178,961.0446966,103.765395,965.3965318,29.8,72.9,55.5,107.5
A,Const,10%,23.60203843,789.5220908,42.3930126,802.7502326,7.821286058,15.22719313,49.93758274,961.0881755,90.63769927,964.919136,29.9,52.8,52,93.9
A,Const,10%,27.33312865,789.9247511,58.07812813,808.7215054,8.166803274,19.61509743,50.49971965,961.0363627,99.45338285,965.1552829,34.6,71.8,52.5,103
A,Const,10%,25.56626509,789.2453665,54.29383647,807.7843073,7.652908588,18.88730487,51.41808728,961.0592288,97.01670042,965.1292842,32.4,67.2,53.5,100.5
A,Const,10%,20.07229722,788.4332031,44.24507347,801.9357164,6.86636184,14.8538382,47.49508639,960.9390564,91.18468501,964.7568346,25.5,55.2,49.4,94.5
A,Const,10%,28.69127181,789.5751648,50.08904457,806.7875612,7.832483039,17.64918849,50.77392183,960.9869967,93.79638428,965.0529684,36.3,62.1,52.8,97.2
A,Const,10%,30.47518054,790.9855582,56.81077691,808.7709177,9.021847556,19.48085506,53.68722695,961.0704391,98.59812869,965.1987524,38.5,70.2,55.9,102.2
A,Const,10%,19.67783078,786.4926065,49.21706489,803.6306316,5.279279115,16.37282005,47.52251218,960.9335709,97.09577478,964.9569945,25,61.2,49.5,100.6
A,Const,10%,21.55347038,787.7836985,45.07178207,803.1788978,6.201322688,15.61891745,48.09181601,961.0175108,92.66089677,964.9621019,27.4,56.1,50,96
A,Const,10%,32.93853803,791.3174133,54.8617853,808.3168978,9.291929127,18.54218278,51.55383501,960.974108,92.72464977,964.9388648,41.6,67.9,53.6,96.1
A,Const,10%,32.88569783,791.514337,64.98966493,812.6581015,9.56536713,22.470707,54.85914457,961.0721988,105.4077901,965.4911491,41.5,80,57.1,109.2
A,Const,10%,31.81657116,791.1307645,66.47690228,810.9042446,9.144172204,21.64356439,55.87566966,961.1245295,107.9413239,965.5068401,40.2,82,58.1,111.8
A,Const,10%,19.04354825,787.0221184,51.69020602,806.1351234,5.805177227,18.15000978,46.18876524,960.9329252,93.02664191,964.9147985,24.2,64.1,48.1,96.4
A,Const,10%,33.11043022,792.5986193,56.97003916,809.8568597,10.32356277,19.89441038,54.26055308,960.9973212,98.14770317,965.2269115,41.8,70.3,56.5,101.7
A,Const,10%,32.80476355,790.3201114,62.94266121,812.5801266,8.740588886,22.2013108,53.62727047,961.0374623,101.0555755,965.2440161,41.5,77.5,55.8,104.7
A,Const,10%,30.04520399,790.9471373,59.11549045,809.8978217,9.063498098,20.50617913,50.33559274,960.994362,97.45097464,965.1092554,38,73,52.4,101
A,Const,10%,29.36605868,790.197986,63.17515668,811.9620479,8.134537857,21.66314751,53.28567314,961.0905933,102.1862266,965.3843617,37.2,77.8,55.4,105.9
A,Const,10%,22.64378061,788.4689587,49.04051863,803.4199154,6.82836991,15.90207429,48.57859911,960.9758721,92.17303047,964.895118,28.7,61,50.6,95.5
A,Const,10%,26.11685443,790.4572942,54.17505533,807.4754237,8.603242073,18.73832714,53.43675153,961.0587753,100.2059538,965.2266285,33,67.1,55.6,103.8
A,Const,10%,26.69360315,789.3592764,52.97264508,808.1608707,7.468113985,19.0745768,51.12544693,961.022378,96.8422483,965.1283807,33.8,65.5,53.2,100.3
A,Const,10%,23.57514163,788.8260979,46.16843274,803.0510407,7.504264983,15.53904305,49.62332985,960.943125,92.42697846,964.9032593,29.9,57.5,51.6,95.8
A,Const,10%,28.34397306,788.5481444,65.53373735,814.332679,6.94084879,24.01364522,52.46961017,960.9714457,104.0386499,965.2615132,35.9,80.5,54.6,107.8
A,Const,10%,40.42775914,794.2528191,67.84169166,816.865509,11.94408537,24.57464352,60.77266687,961.1081646,107.8739298,965.8751353,50.9,83.1,63.2,111.7
A,Const,10%,26.61811131,789.6520453,52.32895817,805.0224792,8.079708314,16.79015163,52.71053837,961.0454471,100.4170525,965.25077,33.7,65,54.8,104
A,Const,10%,19.1202027,787.0228256,46.41278451,802.8223804,5.640547374,15.62034716,47.90630774,960.9076789,93.88734389,964.8646169,24.3,57.8,49.9,97.3
A,Const,10%,18.53875695,786.262719,48.45129149,803.200171,5.066209649,16.1775199,46.81765951,960.9458556,93.72234169,964.8310881,23.6,60.3,48.7,97.1
A,Const,10%,25.82489563,788.9400649,51.44705245,805.70502,7.351602263,17.49629777,51.69311357,961.0045885,96.47320436,965.0082387,32.7,63.9,53.8,100
A,Const,10%,33.1624433,792.14514,61.51790637,810.3947,10.15486614,20.08707526,55.44716412,961.0744215,104.5637121,965.3988003,41.9,75.9,57.7,108.3
A,Const,10%,27.19009683,789.6065069,60.69724566,810.16559,7.930432208,20.78589795,51.61255243,960.9914486,99.92564509,965.1424094,34.4,74.9,53.7,103.5
A,Const,10%,25.56361515,789.2735147,58.46514161,809.7626503,7.518820862,20.50340739,50.75080992,961.0363007,100.271863,965.2111664,32.4,72.2,52.8,103.9
A,Const,10%,23.50693277,789.4156659,47.23160412,805.1187403,7.67936197,16.98344406,48.5910935,960.9525188,92.92102375,964.8196313,29.8,58.7,50.6,96.3
A,Const,10%,24.97285966,788.2923673,53.89319838,807.157075,6.766201728,18.45539532,51.32605823,960.989465,98.3509292,965.0273513,31.7,66.8,53.4,101.9
A,Const,10%,22.47003888,788.9695892,42.13452827,802.9893774,7.148656241,15.22426639,49.11251182,961.0060997,91.91875883,964.8441375,28.5,52.5,51.1,95.3
A,Const,10%,33.8877659,791.2629634,64.63988838,814.0020438,9.148165416,23.00922481,57.306828,961.0372026,108.7140287,965.6968442,42.8,79.4,59.6,112.6
A,Const,10%,21.53922411,787.274538,43.95790188,801.4859386,6.085454011,14.86297455,49.59297936,960.9750827,92.3432123,964.8840475,27.4,54.8,51.6,95.7
A,Const,10%,18.97330106,786.9507056,47.66571252,802.8480877,5.79082894,15.99515794,48.23327256,960.933451,92.79738633,964.7846343,24.1,59.4,50.2,96.2
A,Const,10%,22.47912323,787.3212072,57.0298228,807.1253652,5.932606871,18.93861386,49.4001773,960.9084974,99.43545899,964.9294689,28.6,70.7,51.4,103
A,Const,10%,16.54490002,786.1996702,44.48945557,802.3117172,4.781501978,15.38624866,47.30532149,961.0094815,92.66690144,964.8585051,21,55.5,49.2,96
A,Const,10%,29.01208913,791.1622774,51.64958285,806.6432732,9.227780689,17.85031233,56.04551529,961.0813009,99.85942002,965.3684987,36.7,64,58.3,103.4
A,Const,10%,27.10236448,789.9930954,46.73388567,805.2865818,8.490284952,16.74064381,53.24690304,961.0259956,94.50689062,965.1864355,34.3,58,55.4,97.9
A,Const,10%,25.03814802,789.2916893,44.02821644,803.1914842,7.602189317,15.44807386,50.26069195,960.9901516,90.71347099,964.8947224,31.7,54.8,52.3,94
A,Const,10%,22.25403753,788.5187108,51.93159116,806.9654671,7.1745586,18.78763337,48.95522485,960.9584651,96.1726588,965.0730948,28.2,64.4,50.9,99.7
A,Const,10%,22.83965722,788.4799732,52.30240861,806.8472983,6.954747556,18.554688,47.91842812,961.0010088,95.26042098,964.9401649,29,64.8,49.9,98.7
A,Const,10%,20.27396068,787.2149516,48.75263994,804.3346742,6.014830352,16.91577347,47.22688516,960.9899623,96.20037116,964.917744,25.8,60.6,49.1,99.7
A,Const,10%,24.41227445,789.4451693,53.63368182,806.880088,7.66752,18.51710428,51.26542212,960.9697439,96.7136993,965.1161188,30.9,66.5,53.3,100.2
A,Const,10%,24.41973158,788.4898152,53.0748399,807.407007,7.02694791,18.70331436,48.77566181,960.9675472,94.88539256,965.0637625,31,65.7,50.8,98.3
A,Const,10%,23.2536146,788.2153839,49.36152995,806.2180853,6.703909581,17.73460715,52.25770909,960.9915722,97.53809294,965.0867496,29.5,61.2,54.4,101.1
A,Const,10%,28.60765861,789.5903728,55.12913782,808.9666665,8.158110066,19.95625648,51.27160929,960.8985779,97.04496425,965.0529308,36.2,68.1,53.4,100.6
A,Const,10%,20.59114701,788.2101083,54.70138061,806.4178389,6.620638612,18.43202447,48.80577013,961.0151194,98.24549061,965.093213,26.1,67.8,50.8,101.8
A,Const,10%,33.80830322,792.3358912,66.80414486,814.8593762,10.11496397,23.77594272,57.36687612,961.1123257,107.0874269,965.6819864,42.7,82,59.7,110.9
A,Const,10%,28.26762709,787.6882131,61.89541641,811.3043761,6.572734852,21.86338878,54.0571213,960.9950636,103.0170286,965.333165,35.9,76.3,56.3,106.7
A,Const,10%,27.52616024,790.2911635,49.24790495,805.5107022,8.413716381,17.0200272,49.68033561,961.0055004,89.90369945,964.8792227,34.8,61.1,51.7,93.2
A,Const,10%,24.62145404,789.0621023,48.58357035,805.4545933,7.469570649,17.01682131,48.58660479,960.947721,90.41136549,964.8816657,31.2,60.3,50.6,93.7
A,Const,10%,35.44481993,792.2364227,68.78894133,816.3335304,10.1611012,24.73362017,54.39688734,961.0149016,101.431572,965.5456377,44.7,84.3,56.6,105.1
A,Const,10%,20.02886364,788.0878516,50.53403654,805.2071494,6.741228622,17.62871108,49.13359656,961.0217869,98.33096859,965.0991264,25.4,62.8,51.1,101.9
A,Const,10%,28.96344603,790.7399275,53.15952793,807.6635722,8.899501959,18.59447691,52.41192202,961.0403213,95.30923883,965.0951967,36.6,65.8,54.5,98.8
A,Const,10%,27.90497329,790.1355468,58.98604335,810.093775,8.307883734,20.72564055,54.0043471,960.9824787,102.6221928,965.2483936,35.3,72.8,56.2,106.3
A,Const,10%,19.7228275,787.7370313,50.22066076,805.0333154,6.347364724,17.32979219,47.1888881,960.9196967,96.73791113,964.8774635,25,62.4,49.1,100.3
A,Const,10%,26.17550775,787.8084793,55.31742149,806.5348131,6.519510965,18.25078346,51.84477572,961.019358,97.15724483,965.1438857,33.2,68.6,53.9,100.7
A,Const,10%,23.8134562,788.8248622,46.18278716,805.2058428,7.100862455,17.06832148,52.27000217,961.0716829,96.83858187,965.2381785,30.2,57.4,54.4,100.3
A,Const,10%,34.22548174,791.9667987,56.32064028,810.316894,9.860586859,20.21272864,57.28901827,961.1941572,101.1376542,965.5765205,43.2,69.5,59.6,104.7
A,Const,10%,25.04640487,789.2687554,58.08753916,808.6390013,7.458795945,19.69522075,50.26339261,961.0094748,99.66201954,965.1211281,31.7,71.8,52.3,103.3
A,Const,10%,24.94395373,789.3040183,55.17174189,807.3513358,7.71881228,18.69121194,51.52645398,961.0007388,97.48787167,965.0671859,31.6,68.3,53.6,101
A,Const,10%,28.29612553,789.5528775,54.00393808,807.80967,7.933579959,18.8917268,51.67476757,961.0303036,96.03834499,965.09589,35.8,66.9,53.8,99.5
A,Const,10%,19.39101256,787.953873,48.14495384,803.7516441,6.295893257,16.35500087,46.97568414,960.9579634,95.70538306,964.8410113,24.6,59.9,48.9,99.2
A,Const,10%,20.64073797,787.2096861,42.61433744,801.6870586,5.944458553,14.86620006,48.34541365,960.9524822,92.55858889,964.8783824,26.2,53.2,50.3,95.9
A,Const,10%,33.32116282,791.2401076,57.09431399,809.6683558,9.332237863,19.88825252,52.98755205,960.9973948,95.83600231,965.0887015,42.1,70.5,55.1,99.3
A,Const,10%,30.68604312,789.8536124,53.45584888,808.9723721,8.084481671,19.42226525,52.27200907,961.0264035,97.43916523,965.246783,38.9,66.1,54.4,100.9
A,Const,10%,24.46325803,789.3306173,49.86344131,805.8017634,7.683554469,17.64805618,50.79533944,960.9750574,96.42272435,965.0493058,31,61.9,52.9,99.9
A,Const,10%,28.40256814,789.2963811,52.51500512,806.172313,7.586044791,17.58883101,50.13133523,960.9656631,94.38448618,964.9364392,36,65.1,52.2,97.8
A,Const,10%,32.10725133,791.6169741,63.65256623,813.7492426,9.500843085,22.80304327,55.62820431,961.0517182,101.8591941,965.4550956,40.6,78.2,57.9,105.5
A,Const,10%,23.46480632,788.4798979,55.40201545,807.8378344,6.997962502,19.42872374,50.06871341,960.9822516,97.64512542,965.0480041,29.8,68.6,52.1,101.2
A,Const,10%,26.03858352,789.9644079,50.18888326,805.9272101,8.065949731,17.27936065,48.81944245,960.9605615,94.45712008,964.9067457,33,62.3,50.8,97.9
A,Const,10%,27.45309494,789.2636993,48.25421494,803.0584813,7.517502426,15.29785612,51.07406316,961.0415763,96.42692076,965.0593276,34.8,60.1,53.1,99.9
A,Const,10%,26.86737757,789.8949896,67.15468195,812.3968146,8.227373149,22.58589015,49.30748591,961.0083351,103.7714598,965.1974706,34,82.7,51.3,107.5
A,Const,10%,21.40139446,787.7523673,54.99377445,807.3599606,6.544990976,19.61226239,47.56577211,960.9647347,97.8509573,964.9701487,27.2,68.1,49.5,101.4
A,Const,10%,24.71422206,788.6795408,53.62226572,805.8426043,7.206228201,17.76891148,49.47356751,960.9311196,93.87220173,964.882366,31.3,66.5,51.5,97.3
A,Const,10%,23.68290783,788.6626311,55.5152704,808.3285531,6.967233532,19.52523363,50.68101514,960.9578667,98.66887675,965.0192636,30,68.7,52.7,102.2
A,Const,10%,29.86997344,791.0571882,58.76504898,811.1044871,9.035690162,20.80131686,52.13940865,961.0376236,99.18976986,965.3223031,37.8,72.5,54.3,102.8
A,Const,10%,28.87239107,790.0808346,61.11987633,810.495191,8.330560851,20.96421884,51.68241533,960.967258,100.4261121,965.1212503,36.5,75.4,53.8,104.1
A,Const,10%,17.7191767,786.2567795,46.71771141,803.3706265,5.162796563,16.17214874,44.68987445,960.9143048,91.35838274,964.7255733,22.5,58.2,46.5,94.7
A,Const,10%,24.57063982,789.8900168,49.85003955,804.2220232,8.16180218,16.44946377,52.2711611,961.0405684,97.75634755,965.1783658,31.1,62,54.4,101.3
A,Const,10%,34.53124215,791.488395,62.33474561,812.7728668,9.61603307,22.13086377,53.56906745,961.0388038,101.6277935,965.363664,43.6,76.7,55.7,105.3
A,Const,10%,17.73762929,786.606002,49.35603871,803.9171245,5.316992271,16.89737005,47.54354202,960.9958649,96.63669047,964.8851812,22.5,61.4,49.5,100.2
A,Const,10%,23.49278687,788.7002782,52.11237407,806.4895128,6.886763883,18.18649461,47.49290493,960.9564016,94.14666819,964.7698526,29.8,64.6,49.4,97.6
A,Const,10%,26.52098771,789.0769138,54.06833139,807.8319491,7.390489756,18.86688199,52.65179453,961.0657845,98.38771686,965.1884249,33.6,66.9,54.8,101.9
A,Const,10%,29.4568079,790.6941077,60.73166046,809.8961914,8.633536068,20.2002893,50.47122481,961.0722806,97.83751846,965.1772842,37.3,75,52.5,101.4
A,Const,10%,21.19653732,788.1239019,56.18210933,808.464229,6.853535996,20.02669879,48.65679078,961.0082463,95.93066437,964.9549406,26.9,69.5,50.6,99.4
A,Const,10%,31.89039705,792.0280176,68.21488621,815.4731029,9.702701999,24.3615209,54.67703578,961.0311772,105.5180264,965.4543355,40.3,83.7,56.9,109.3
A,Const,10%,33.93596693,791.4776353,63.11353972,811.9598942,9.547439002,21.55016871,51.74988246,961.0478567,98.75656678,965.1993574,42.9,77.7,53.8,102.3
A,Const,10%,24.60964501,789.0409534,41.35155996,802.3790433,7.238575643,14.67672754,50.246492,960.972144,91.78457806,964.9945322,31.2,51.5,52.3,95.1
A,Const,10%,23.39219478,788.5358729,56.08724864,807.8959643,6.928218518,19.32476403,48.03644256,960.9159854,95.30898332,964.9651884,29.7,69.4,50,98.8
A,Const,10%,22.95797913,787.7735652,44.42585619,802.4199936,6.352520135,15.06374298,51.12366024,960.988105,94.14770495,965.0520289,29.1,55.4,53.2,97.6
A,Const,10%,23.04153241,786.7167445,58.73173909,807.5477254,5.710965939,19.52226568,48.04554544,960.8960013,95.4479309,964.8015383,29.3,72.7,50,98.9
A,Const,10%,23.98277687,789.7170412,44.68431342,804.1155322,8.002328381,16.19369105,50.28573075,961.020819,93.11208557,965.0337772,30.4,55.6,52.3,96.5
A,Const,10%,26.79290277,789.3939435,57.51704496,808.5933888,7.733420856,19.7772365,50.24553776,960.9975793,99.31961283,965.0722709,33.9,71.1,52.3,102.9
A,Const,10%,38.6873601,793.9239514,61.34616401,813.3183457,11.40565573,21.78587226,58.05814335,961.1087081,98.47059868,965.602068,48.7,75.4,60.4,102
A,Const,10%,17.31986012,786.6276734,51.51625865,803.5663663,5.511370757,16.73846547,47.56469105,960.9114391,95.58578013,964.8309891,22,64.1,49.5,99.1
A,Const,10%,30.17797526,790.1101505,57.34249066,809.1035534,8.315751441,19.67330981,53.41301467,961.0757781,103.1209235,965.3250456,38.2,70.9,55.6,106.8
A,Const,10%,18.81539814,787.1154062,50.2082598,805.4636848,5.857070135,17.8478999,48.3093711,960.9952481,96.67357644,965.0122446,23.9,62.3,50.3,100.2
A,Const,10%,27.19039488,789.4437347,62.38225878,810.1893168,7.883182422,20.87838858,53.05503523,961.0688502,104.0446253,965.4210113,34.4,77,55.2,107.8
A,Const,10%,36.82433403,792.8642793,62.77275942,813.3104794,10.43708248,21.82564901,56.50815212,961.0898051,102.1668601,965.5551468,46.4,77.2,58.8,105.8
A,Const,10%,27.67183318,791.0000235,53.51993851,807.90513,8.980647179,19.10403167,52.43336513,961.0760773,100.9596716,965.3103006,35,66.2,54.6,104.6
A,Const,10%,29.94591573,791.3046711,60.5222437,811.121084,9.455649827,21.21828875,53.8990112,961.0608774,103.1760121,965.4557945,37.8,74.6,56.1,106.9
